"","data.cli_se","data.cli_se_unw","data.country","data.gid_0","data.gid_1","data.iso_code","data.percent_cli","data.percent_cli_unw","data.region","data.sample_size","data.survey_date","status"
"1695",0.009886,0.009065,"Spain","ESP","ESP.17_1","ESP",0.009961,0.012903,"Principado de Asturias",155,"20200611","success"
"1696",0,0,"Spain","ESP","ESP.17_1","ESP",0,0,"Principado de Asturias",113,"20200612","success"
"1697",0.009706,0.007663,"Spain","ESP","ESP.17_1","ESP",0.008061,0.007692,"Principado de Asturias",130,"20200613","success"
"1698",0,0,"Spain","ESP","ESP.17_1","ESP",0,0,"Principado de Asturias",159,"20200614","success"
"1699",0,0,"Spain","ESP","ESP.17_1","ESP",0,0,"Principado de Asturias",141,"20200615","success"
"1700",0,0,"Spain","ESP","ESP.17_1","ESP",0,0,"Principado de Asturias",124,"20200616","success"
"1701",0.006475,0.006873,"Spain","ESP","ESP.17_1","ESP",0.003502,0.006897,"Principado de Asturias",145,"20200617","success"
"1702",0,0,"Spain","ESP","ESP.17_1","ESP",0,0,"Principado de Asturias",139,"20200618","success"
"1703",0,0,"Spain","ESP","ESP.17_1","ESP",0,0,"Principado de Asturias",126,"20200619","success"
"1704",0.014057,0.011404,"Spain","ESP","ESP.17_1","ESP",0.013256,0.01626,"Principado de Asturias",123,"20200620","success"
"1705",0,0,"Spain","ESP","ESP.17_1","ESP",0,0,"Principado de Asturias",127,"20200621","success"
"1706",0,0,"Spain","ESP","ESP.17_1","ESP",0,0,"Principado de Asturias",123,"20200622","success"
"1707",0.008804,0.006689,"Spain","ESP","ESP.17_1","ESP",0.004577,0.006711,"Principado de Asturias",149,"20200623","success"
"1708",0.011765,0.009752,"Spain","ESP","ESP.17_1","ESP",0.010495,0.013889,"Principado de Asturias",144,"20200624","success"
"1709",0.005065,0.006557,"Spain","ESP","ESP.17_1","ESP",0.002204,0.006579,"Principado de Asturias",152,"20200625","success"
"1710",0,0,"Spain","ESP","ESP.17_1","ESP",0,0,"Principado de Asturias",129,"20200626","success"
"1711",0,0,"Spain","ESP","ESP.17_1","ESP",0,0,"Principado de Asturias",131,"20200627","success"
"1712",0,0,"Spain","ESP","ESP.17_1","ESP",0,0,"Principado de Asturias",146,"20200628","success"
"1713",0,0,"Spain","ESP","ESP.17_1","ESP",0,0,"Principado de Asturias",136,"20200629","success"
"1714",0,0,"Spain","ESP","ESP.17_1","ESP",0,0,"Principado de Asturias",134,"20200630","success"
"1715",0.020747,0.00823,"Spain","ESP","ESP.17_1","ESP",0.017131,0.008264,"Principado de Asturias",121,"20200701","success"
"1716",0.015308,0.009478,"Spain","ESP","ESP.17_1","ESP",0.011386,0.009524,"Principado de Asturias",105,"20200702","success"
"1717",0,0,"Spain","ESP","ESP.17_1","ESP",0,0,"Principado de Asturias",103,"20200705","success"
"1718",0.00929,0.00722,"Spain","ESP","ESP.17_1","ESP",0.007268,0.007246,"Principado de Asturias",138,"20200706","success"
"1719",0,0,"Spain","ESP","ESP.17_1","ESP",0,0,"Principado de Asturias",123,"20200707","success"
"1720",0,0,"Spain","ESP","ESP.17_1","ESP",0,0,"Principado de Asturias",137,"20200708","success"
"1721",0.010256,0.008583,"Spain","ESP","ESP.17_1","ESP",0.006071,0.008621,"Principado de Asturias",116,"20200709","success"
"1722",0,0,"Spain","ESP","ESP.17_1","ESP",0,0,"Principado de Asturias",115,"20200710","success"
"1723",0.008392,0.008889,"Spain","ESP","ESP.17_1","ESP",0.004412,0.008929,"Principado de Asturias",112,"20200711","success"
"1724",0,0,"Spain","ESP","ESP.17_1","ESP",0,0,"Principado de Asturias",117,"20200712","success"
"1725",0.010271,0.008097,"Spain","ESP","ESP.17_1","ESP",0.007825,0.00813,"Principado de Asturias",123,"20200713","success"
"1726",0,0,"Spain","ESP","ESP.17_1","ESP",0,0,"Principado de Asturias",132,"20200714","success"
"1727",0,0,"Spain","ESP","ESP.17_1","ESP",0,0,"Principado de Asturias",133,"20200715","success"
"1728",0,0,"Spain","ESP","ESP.17_1","ESP",0,0,"Principado de Asturias",121,"20200716","success"
"1729",0.010238,0.007663,"Spain","ESP","ESP.17_1","ESP",0.009864,0.007692,"Principado de Asturias",130,"20200717","success"
"1730",0,0,"Spain","ESP","ESP.17_1","ESP",0,0,"Principado de Asturias",136,"20200718","success"
"1731",0.010128,0.007435,"Spain","ESP","ESP.17_1","ESP",0.009727,0.007463,"Principado de Asturias",134,"20200719","success"
"1732",0,0,"Spain","ESP","ESP.17_1","ESP",0,0,"Principado de Asturias",152,"20200720","success"
"1733",0.009056,0.009065,"Spain","ESP","ESP.17_1","ESP",0.008132,0.012903,"Principado de Asturias",155,"20200721","success"
"1734",0,0,"Spain","ESP","ESP.17_1","ESP",0,0,"Principado de Asturias",125,"20200722","success"
"1735",0,0,"Spain","ESP","ESP.17_1","ESP",0,0,"Principado de Asturias",131,"20200723","success"
"1736",0,0,"Spain","ESP","ESP.17_1","ESP",0,0,"Principado de Asturias",137,"20200724","success"
"1737",0.008506,0.007843,"Spain","ESP","ESP.17_1","ESP",0.004528,0.007874,"Principado de Asturias",127,"20200725","success"
"1738",0.009582,0.006557,"Spain","ESP","ESP.17_1","ESP",0.006153,0.006579,"Principado de Asturias",152,"20200726","success"
"1739",0,0,"Spain","ESP","ESP.17_1","ESP",0,0,"Principado de Asturias",136,"20200727","success"
"1740",0,0,"Spain","ESP","ESP.17_1","ESP",0,0,"Principado de Asturias",154,"20200728","success"
"1741",0.008282,0.00738,"Spain","ESP","ESP.17_1","ESP",0.004234,0.007407,"Principado de Asturias",135,"20200729","success"
"1742",0,0,"Spain","ESP","ESP.17_1","ESP",0,0,"Principado de Asturias",131,"20200730","success"
"1743",0.011667,0.011313,"Spain","ESP","ESP.17_1","ESP",0.00992,0.016129,"Principado de Asturias",124,"20200731","success"
"1744",0,0,"Spain","ESP","ESP.17_1","ESP",0,0,"Principado de Asturias",131,"20200801","success"
"1745",0.008081,0.006079,"Spain","ESP","ESP.17_1","ESP",0.005334,0.006098,"Principado de Asturias",164,"20200802","success"
"1746",0.014887,0.010247,"Spain","ESP","ESP.17_1","ESP",0.014738,0.014599,"Principado de Asturias",137,"20200803","success"
"1747",0,0,"Spain","ESP","ESP.17_1","ESP",0,0,"Principado de Asturias",126,"20200804","success"
"1748",0,0,"Spain","ESP","ESP.17_1","ESP",0,0,"Principado de Asturias",147,"20200805","success"
"1749",0,0,"Spain","ESP","ESP.17_1","ESP",0,0,"Principado de Asturias",122,"20200807","success"
"1750",0,0,"Spain","ESP","ESP.17_1","ESP",0,0,"Principado de Asturias",128,"20200808","success"
"1751",0,0,"Spain","ESP","ESP.17_1","ESP",0,0,"Principado de Asturias",137,"20200809","success"
"1752",0,0,"Spain","ESP","ESP.17_1","ESP",0,0,"Principado de Asturias",135,"20200810","success"
"1753",0.006275,0.007117,"Spain","ESP","ESP.17_1","ESP",0.004153,0.007143,"Principado de Asturias",140,"20200811","success"
"1754",0.013993,0.010962,"Spain","ESP","ESP.17_1","ESP",0.017931,0.015625,"Principado de Asturias",128,"20200812","success"
"1755",0.007942,0.00823,"Spain","ESP","ESP.17_1","ESP",0.004704,0.008264,"Principado de Asturias",121,"20200813","success"
"1756",0.007756,0.009365,"Spain","ESP","ESP.17_1","ESP",0.00523,0.013333,"Principado de Asturias",150,"20200814","success"
"1757",0,0,"Spain","ESP","ESP.17_1","ESP",0,0,"Principado de Asturias",125,"20200815","success"
"1758",0.005788,0.006734,"Spain","ESP","ESP.17_1","ESP",0.003769,0.006757,"Principado de Asturias",148,"20200816","success"
"1759",0.00906,0.009123,"Spain","ESP","ESP.17_1","ESP",0.007967,0.012987,"Principado de Asturias",154,"20200817","success"
"1760",0,0,"Spain","ESP","ESP.17_1","ESP",0,0,"Principado de Asturias",141,"20200818","success"
"1761",0,0,"Spain","ESP","ESP.17_1","ESP",0,0,"Principado de Asturias",148,"20200819","success"
"1762",0.010671,0.010247,"Spain","ESP","ESP.17_1","ESP",0.009957,0.014599,"Principado de Asturias",137,"20200820","success"
"1763",0.013301,0.010247,"Spain","ESP","ESP.17_1","ESP",0.013389,0.014599,"Principado de Asturias",137,"20200821","success"
"1764",0.009403,0.007273,"Spain","ESP","ESP.17_1","ESP",0.007344,0.007299,"Principado de Asturias",137,"20200822","success"
"1765",0,0,"Spain","ESP","ESP.17_1","ESP",0,0,"Principado de Asturias",133,"20200823","success"
"1766",0.010242,0.00962,"Spain","ESP","ESP.17_1","ESP",0.009429,0.013699,"Principado de Asturias",146,"20200824","success"
"1767",0,0,"Spain","ESP","ESP.17_1","ESP",0,0,"Principado de Asturias",145,"20200825","success"
"1768",0.005814,0.00692,"Spain","ESP","ESP.17_1","ESP",0.002944,0.006944,"Principado de Asturias",144,"20200826","success"
"1769",0.010516,0.00722,"Spain","ESP","ESP.17_1","ESP",0.00559,0.007246,"Principado de Asturias",138,"20200827","success"
"1770",0,0,"Spain","ESP","ESP.17_1","ESP",0,0,"Principado de Asturias",152,"20200828","success"
"1771",0,0,"Spain","ESP","ESP.17_1","ESP",0,0,"Principado de Asturias",144,"20200829","success"
"1772",0,0,"Spain","ESP","ESP.17_1","ESP",0,0,"Principado de Asturias",141,"20200830","success"
"1773",0,0,"Spain","ESP","ESP.17_1","ESP",0,0,"Principado de Asturias",125,"20200831","success"
"1774",0,0,"Spain","ESP","ESP.17_1","ESP",0,0,"Principado de Asturias",132,"20200901","success"
"1775",0.008146,0.008299,"Spain","ESP","ESP.17_1","ESP",0.005251,0.008333,"Principado de Asturias",120,"20200902","success"
"1776",0,0,"Spain","ESP","ESP.17_1","ESP",0,0,"Principado de Asturias",106,"20200904","success"
"1777",0,0,"Spain","ESP","ESP.17_1","ESP",0,0,"Principado de Asturias",120,"20200905","success"
"1778",0,0,"Spain","ESP","ESP.17_1","ESP",0,0,"Principado de Asturias",112,"20200906","success"
"1779",0.008157,0.008032,"Spain","ESP","ESP.17_1","ESP",0.005763,0.008065,"Principado de Asturias",124,"20200907","success"
"1780",0,0,"Spain","ESP","ESP.17_1","ESP",0,0,"Principado de Asturias",109,"20200908","success"
"1781",0,0,"Spain","ESP","ESP.17_1","ESP",0,0,"Principado de Asturias",104,"20200909","success"
"1782",0.009555,0.009389,"Spain","ESP","ESP.17_1","ESP",0.006376,0.009434,"Principado de Asturias",106,"20200910","success"
"1783",0.009389,0.008733,"Spain","ESP","ESP.17_1","ESP",0.00713,0.008772,"Principado de Asturias",114,"20200911","success"
"1784",0,0,"Spain","ESP","ESP.17_1","ESP",0,0,"Principado de Asturias",129,"20200913","success"
"1785",0.012589,0.008658,"Spain","ESP","ESP.17_1","ESP",0.010688,0.008696,"Principado de Asturias",115,"20200914","success"
"1786",0,0,"Spain","ESP","ESP.17_1","ESP",0,0,"Principado de Asturias",117,"20200915","success"
"1787",0.026504,0.010962,"Spain","ESP","ESP.17_1","ESP",0.053796,0.015625,"Principado de Asturias",128,"20200916","success"
"1788",0.013006,0.007905,"Spain","ESP","ESP.17_1","ESP",0.014411,0.007937,"Principado de Asturias",126,"20200917","success"
"1789",0,0,"Spain","ESP","ESP.17_1","ESP",0,0,"Principado de Asturias",101,"20200918","success"
"1790",0.007578,0.007326,"Spain","ESP","ESP.17_1","ESP",0.004613,0.007353,"Principado de Asturias",136,"20200919","success"
"1791",0,0,"Spain","ESP","ESP.17_1","ESP",0,0,"Principado de Asturias",148,"20200920","success"
"1792",0,0,"Spain","ESP","ESP.17_1","ESP",0,0,"Principado de Asturias",114,"20200921","success"
"1793",0,0,"Spain","ESP","ESP.17_1","ESP",0,0,"Principado de Asturias",123,"20200922","success"
"1794",0.008782,0.00722,"Spain","ESP","ESP.17_1","ESP",0.006845,0.007246,"Principado de Asturias",138,"20200923","success"
"1795",0,0,"Spain","ESP","ESP.17_1","ESP",0,0,"Principado de Asturias",111,"20200924","success"
"1796",0.007383,0.006557,"Spain","ESP","ESP.18_1","ESP",0.005525,0.006579,"Región de Murcia",152,"20200503","success"
"1797",0,0,"Spain","ESP","ESP.18_1","ESP",0,0,"Región de Murcia",182,"20200504","success"
"1798",0,0,"Spain","ESP","ESP.18_1","ESP",0,0,"Región de Murcia",186,"20200505","success"
"1799",0.007776,0.006399,"Spain","ESP","ESP.18_1","ESP",0.008512,0.009091,"Región de Murcia",220,"20200506","success"
"1800",0,0,"Spain","ESP","ESP.18_1","ESP",0,0,"Región de Murcia",187,"20200507","success"
"1801",0.003547,0.004866,"Spain","ESP","ESP.18_1","ESP",0.001825,0.004878,"Región de Murcia",205,"20200508","success"
"1802",0.010694,0.007365,"Spain","ESP","ESP.18_1","ESP",0.010183,0.010471,"Región de Murcia",191,"20200509","success"
"1803",0.006539,0.005602,"Spain","ESP","ESP.18_1","ESP",0.004217,0.005618,"Región de Murcia",178,"20200510","success"
"1804",0.007987,0.006154,"Spain","ESP","ESP.18_1","ESP",0.007585,0.006173,"Región de Murcia",162,"20200511","success"
"1805",0.006492,0.00597,"Spain","ESP","ESP.18_1","ESP",0.004082,0.005988,"Región de Murcia",167,"20200512","success"
"1806",0.008662,0.00799,"Spain","ESP","ESP.18_1","ESP",0.008455,0.011364,"Región de Murcia",176,"20200513","success"
"1807",0.008848,0.007327,"Spain","ESP","ESP.18_1","ESP",0.008519,0.010417,"Región de Murcia",192,"20200514","success"
"1808",0.007264,0.005222,"Spain","ESP","ESP.18_1","ESP",0.006497,0.005236,"Región de Murcia",191,"20200515","success"
"1809",0,0,"Spain","ESP","ESP.18_1","ESP",0,0,"Región de Murcia",222,"20200516","success"
"1810",0,0,"Spain","ESP","ESP.18_1","ESP",0,0,"Región de Murcia",216,"20200517","success"
"1811",0.005672,0.00551,"Spain","ESP","ESP.18_1","ESP",0.003938,0.005525,"Región de Murcia",181,"20200518","success"
"1812",0.00553,0.00432,"Spain","ESP","ESP.18_1","ESP",0.003506,0.004329,"Región de Murcia",231,"20200519","success"
"1813",0.00702,0.007215,"Spain","ESP","ESP.18_1","ESP",0.005439,0.010256,"Región de Murcia",195,"20200520","success"
"1814",0,0,"Spain","ESP","ESP.18_1","ESP",0,0,"Región de Murcia",133,"20200521","success"
"1815",0.010349,0.008571,"Spain","ESP","ESP.18_1","ESP",0.01151,0.012195,"Región de Murcia",164,"20200522","success"
"1816",0.005404,0.00489,"Spain","ESP","ESP.18_1","ESP",0.003347,0.004902,"Región de Murcia",204,"20200523","success"
"1817",0.005204,0.004396,"Spain","ESP","ESP.18_1","ESP",0.003686,0.004405,"Región de Murcia",227,"20200524","success"
"1818",0,0,"Spain","ESP","ESP.18_1","ESP",0,0,"Región de Murcia",190,"20200525","success"
"1819",0.01015,0.007644,"Spain","ESP","ESP.18_1","ESP",0.013429,0.01087,"Región de Murcia",184,"20200526","success"
"1820",0,0,"Spain","ESP","ESP.18_1","ESP",0,0,"Región de Murcia",174,"20200527","success"
"1821",0.0049,0.005249,"Spain","ESP","ESP.18_1","ESP",0.002912,0.005263,"Región de Murcia",190,"20200528","success"
"1822",0.0095,0.006515,"Spain","ESP","ESP.18_1","ESP",0.008728,0.006536,"Región de Murcia",153,"20200529","success"
"1823",0,0,"Spain","ESP","ESP.18_1","ESP",0,0,"Región de Murcia",159,"20200530","success"
"1824",0,0,"Spain","ESP","ESP.18_1","ESP",0,0,"Región de Murcia",196,"20200531","success"
"1825",0.014948,0.007663,"Spain","ESP","ESP.18_1","ESP",0.017074,0.007692,"Región de Murcia",130,"20200601","success"
"1826",0.013314,0.008299,"Spain","ESP","ESP.18_1","ESP",0.013237,0.008333,"Región de Murcia",120,"20200602","success"
"1827",0,0,"Spain","ESP","ESP.18_1","ESP",0,0,"Región de Murcia",129,"20200603","success"
"1828",0,0,"Spain","ESP","ESP.18_1","ESP",0,0,"Región de Murcia",163,"20200604","success"
"1829",0.006495,0.006734,"Spain","ESP","ESP.18_1","ESP",0.00345,0.006757,"Región de Murcia",148,"20200605","success"
"1830",0.005505,0.007604,"Spain","ESP","ESP.18_1","ESP",0.002374,0.007634,"Región de Murcia",131,"20200606","success"
"1831",0.007956,0.006644,"Spain","ESP","ESP.18_1","ESP",0.006745,0.006667,"Región de Murcia",150,"20200607","success"
"1832",0.006908,0.007905,"Spain","ESP","ESP.18_1","ESP",0.003216,0.007937,"Región de Murcia",126,"20200608","success"
"1833",0,0,"Spain","ESP","ESP.18_1","ESP",0,0,"Región de Murcia",147,"20200609","success"
"1834",0,0,"Spain","ESP","ESP.18_1","ESP",0,0,"Región de Murcia",127,"20200610","success"
"1835",0,0,"Spain","ESP","ESP.18_1","ESP",0,0,"Región de Murcia",116,"20200611","success"
"1836",0,0,"Spain","ESP","ESP.18_1","ESP",0,0,"Región de Murcia",123,"20200612","success"
"1837",0.006934,0.008032,"Spain","ESP","ESP.18_1","ESP",0.003593,0.008065,"Región de Murcia",124,"20200613","success"
"1838",0,0,"Spain","ESP","ESP.18_1","ESP",0,0,"Región de Murcia",137,"20200614","success"
"1839",0.012483,0.00823,"Spain","ESP","ESP.18_1","ESP",0.011952,0.008264,"Región de Murcia",121,"20200615","success"
"1840",0.011016,0.007547,"Spain","ESP","ESP.18_1","ESP",0.007918,0.007576,"Región de Murcia",132,"20200616","success"
"1841",0.01837,0.013582,"Spain","ESP","ESP.18_1","ESP",0.024322,0.02381,"Región de Murcia",126,"20200617","success"
"1842",0.009817,0.009216,"Spain","ESP","ESP.18_1","ESP",0.007373,0.009259,"Región de Murcia",108,"20200618","success"
"1843",0,0,"Spain","ESP","ESP.18_1","ESP",0,0,"Región de Murcia",114,"20200619","success"
"1844",0,0,"Spain","ESP","ESP.18_1","ESP",0,0,"Región de Murcia",140,"20200620","success"
"1845",0,0,"Spain","ESP","ESP.18_1","ESP",0,0,"Región de Murcia",162,"20200621","success"
"1846",0,0,"Spain","ESP","ESP.18_1","ESP",0,0,"Región de Murcia",133,"20200622","success"
"1847",0.005743,0.006601,"Spain","ESP","ESP.18_1","ESP",0.003033,0.006623,"Región de Murcia",151,"20200623","success"
"1848",0.017158,0.009123,"Spain","ESP","ESP.18_1","ESP",0.026592,0.012987,"Región de Murcia",154,"20200624","success"
"1849",0,0,"Spain","ESP","ESP.18_1","ESP",0,0,"Región de Murcia",121,"20200625","success"
"1850",0,0,"Spain","ESP","ESP.18_1","ESP",0,0,"Región de Murcia",131,"20200626","success"
"1851",0.008696,0.007435,"Spain","ESP","ESP.18_1","ESP",0.005351,0.007463,"Región de Murcia",134,"20200627","success"
"1852",0.004668,0.007017,"Spain","ESP","ESP.18_1","ESP",0.002239,0.007042,"Región de Murcia",142,"20200628","success"
"1853",0,0,"Spain","ESP","ESP.18_1","ESP",0,0,"Región de Murcia",121,"20200629","success"
"1854",0,0,"Spain","ESP","ESP.18_1","ESP",0,0,"Región de Murcia",142,"20200630","success"
"1855",0,0,"Spain","ESP","ESP.18_1","ESP",0,0,"Región de Murcia",130,"20200701","success"
"1856",0,0,"Spain","ESP","ESP.18_1","ESP",0,0,"Región de Murcia",109,"20200703","success"
"1857",0.012283,0.008368,"Spain","ESP","ESP.18_1","ESP",0.011789,0.008403,"Región de Murcia",119,"20200705","success"
"1858",0,0,"Spain","ESP","ESP.18_1","ESP",0,0,"Región de Murcia",122,"20200706","success"
"1859",0,0,"Spain","ESP","ESP.18_1","ESP",0,0,"Región de Murcia",121,"20200707","success"
"1860",0.011637,0.00823,"Spain","ESP","ESP.18_1","ESP",0.010366,0.008264,"Región de Murcia",121,"20200708","success"
"1861",0,0,"Spain","ESP","ESP.18_1","ESP",0,0,"Región de Murcia",106,"20200709","success"
"1862",0,0,"Spain","ESP","ESP.18_1","ESP",0,0,"Región de Murcia",112,"20200710","success"
"1863",0,0,"Spain","ESP","ESP.18_1","ESP",0,0,"Región de Murcia",107,"20200711","success"
"1864",0.01318,0.009555,"Spain","ESP","ESP.18_1","ESP",0.017285,0.013605,"Región de Murcia",147,"20200712","success"
"1865",0,0,"Spain","ESP","ESP.18_1","ESP",0,0,"Región de Murcia",132,"20200713","success"
"1866",0,0,"Spain","ESP","ESP.18_1","ESP",0,0,"Región de Murcia",135,"20200714","success"
"1867",0,0,"Spain","ESP","ESP.18_1","ESP",0,0,"Región de Murcia",123,"20200715","success"
"1868",0,0,"Spain","ESP","ESP.18_1","ESP",0,0,"Región de Murcia",123,"20200716","success"
"1869",0,0,"Spain","ESP","ESP.18_1","ESP",0,0,"Región de Murcia",137,"20200717","success"
"1870",0,0,"Spain","ESP","ESP.18_1","ESP",0,0,"Región de Murcia",116,"20200718","success"
"1871",0.007136,0.007017,"Spain","ESP","ESP.18_1","ESP",0.00341,0.007042,"Región de Murcia",142,"20200719","success"
"1872",0.008544,0.00749,"Spain","ESP","ESP.18_1","ESP",0.005648,0.007519,"Región de Murcia",133,"20200720","success"
"1873",0.005256,0.006042,"Spain","ESP","ESP.18_1","ESP",0.002091,0.006061,"Región de Murcia",165,"20200721","success"
"1874",0,0,"Spain","ESP","ESP.18_1","ESP",0,0,"Región de Murcia",146,"20200722","success"
"1875",0,0,"Spain","ESP","ESP.18_1","ESP",0,0,"Región de Murcia",139,"20200723","success"
"1876",0,0,"Spain","ESP","ESP.18_1","ESP",0,0,"Región de Murcia",137,"20200724","success"
"1877",0,0,"Spain","ESP","ESP.18_1","ESP",0,0,"Región de Murcia",133,"20200725","success"
"1878",0,0,"Spain","ESP","ESP.18_1","ESP",0,0,"Región de Murcia",142,"20200726","success"
"1879",0,0,"Spain","ESP","ESP.18_1","ESP",0,0,"Región de Murcia",180,"20200727","success"
"1880",0.009437,0.006349,"Spain","ESP","ESP.18_1","ESP",0.006397,0.006369,"Región de Murcia",157,"20200728","success"
"1881",0.012529,0.007273,"Spain","ESP","ESP.18_1","ESP",0.011104,0.007299,"Región de Murcia",137,"20200729","success"
"1882",0,0,"Spain","ESP","ESP.18_1","ESP",0,0,"Región de Murcia",132,"20200730","success"
"1883",0.005167,0.007663,"Spain","ESP","ESP.18_1","ESP",0.002533,0.007692,"Región de Murcia",130,"20200731","success"
"1884",0.007782,0.008439,"Spain","ESP","ESP.18_1","ESP",0.004396,0.008475,"Región de Murcia",118,"20200801","success"
"1885",0,0,"Spain","ESP","ESP.18_1","ESP",0,0,"Región de Murcia",156,"20200802","success"
"1886",0.007963,0.00692,"Spain","ESP","ESP.18_1","ESP",0.006073,0.006944,"Región de Murcia",144,"20200803","success"
